      1,         0.0000,         0.6949,         0.6949,       449.4701,         0.0000,       379.9996,         0.0000,       249.9366,         0.0000,     61781.8945, 538976256.0000,         7.1217,         0.0000,         0.5883,
      2,         0.0000,         0.5883,         0.5883,       448.8552,         0.0000,       379.9988,         0.0000,       249.8221,         0.0000,     61781.7031, 538976256.0000,         7.1119,         0.0000,         0.4214,
      3,         0.0000,         0.4214,         0.4214,       448.2411,         0.0000,       379.9981,         0.0000,       249.7080,         0.0000,     61781.5234, 538976256.0000,         7.1022,         0.0002,         0.4843,
      4,         0.0002,         0.4843,         0.4845,       447.6279,         0.0000,       379.9974,         0.0000,       249.5947,         0.0000,     61781.3477, 538976256.0000,         7.0925,         0.0000,         0.7450,
      5,         0.0000,         0.7450,         0.7450,       447.0155,         0.0000,       379.9966,         0.0000,       249.4824,         0.0000,     61781.1758, 538976256.0000,         7.0828,         0.0000,         0.5046,
      6,         0.0000,         0.5046,         0.5046,       446.4041,         0.0000,       379.9959,         0.0000,       249.3710,         0.0000,     61781.0039, 538976256.0000,         7.0731,         0.0000,         0.6003,
      7,         0.0000,         0.6003,         0.6003,       445.7934,         0.0000,       379.9952,         0.0000,       249.2606,         0.0000,     61780.8359, 538976256.0000,         7.0634,         0.0000,         0.4363,
      8,         0.0000,         0.4363,         0.4363,       445.1836,         0.0000,       379.9944,         0.0000,       249.1510,         0.0000,     61780.6719, 538976256.0000,         7.0537,         0.0000,         0.3759,
      9,         0.0000,         0.3759,         0.3759,       444.5746,         0.0000,       379.9937,         0.0000,       249.0423,         0.0000,     61780.5117, 538976256.0000,         7.0441,         0.0010,         0.4923,
     10,         0.0010,         0.4923,         0.4933,       443.9664,         0.0000,       379.9930,         0.0000,       248.9344,         0.0000,     61780.3516, 538976256.0000,         7.0345,         0.0002,         0.6617,
     11,         0.0002,         0.6617,         0.6618,       443.3590,         0.0000,       379.9922,         0.0000,       248.8274,         0.0000,     61780.1953, 538976256.0000,         7.0248,         0.0000,         0.6258,
     12,         0.0000,         0.6258,         0.6258,       442.7525,         0.0000,       379.9915,         0.0000,       248.7211,         0.0000,     61780.0391, 538976256.0000,         7.0152,         0.0000,         0.6327,
     13,         0.0000,         0.6327,         0.6327,       442.1468,         0.0000,       379.9908,         0.0000,       248.6155,         0.0000,     61779.8867, 538976256.0000,         7.0056,         0.0000,         0.5496,
     14,         0.0000,         0.5496,         0.5496,       441.5420,         0.0000,       379.9901,         0.0000,       248.5106,         0.0000,     61779.7383, 538976256.0000,         6.9960,         0.0000,         0.3860,
     15,         0.0000,         0.3860,         0.3860,       440.9380,         0.0000,       379.9893,         0.0000,       248.4063,         0.0000,     61779.5898, 538976256.0000,         6.9865,         0.0000,         0.3462,
     16,         0.0000,         0.3462,         0.3462,       440.3347,         0.0000,       379.9886,         0.0000,       248.3025,         0.0000,     61779.4414, 538976256.0000,         6.9769,         0.0000,         0.5225,
     17,         0.0000,         0.5225,         0.5225,       439.7324,         0.0000,       379.9879,         0.0000,       248.1993,         0.0000,     61779.2969, 538976256.0000,         6.9674,         0.0000,         0.3485,
     18,         0.0000,         0.3485,         0.3485,       439.1308,         0.0000,       379.9871,         0.0000,       248.0966,         0.0000,     61779.1562, 538976256.0000,         6.9578,         0.0000,         0.3659,
     19,         0.0000,         0.3659,         0.3659,       438.5301,         0.0000,       379.9864,         0.0000,       247.9944,         0.0000,     61779.0156, 538976256.0000,         6.9483,         0.0000,         0.3076,
     20,         0.0000,         0.3076,         0.3076,       437.9301,         0.0000,       379.9857,         0.0000,       247.8926,         0.0000,     61778.8750, 538976256.0000,         6.9388,         0.0000,         0.2578,
     21,         0.0000,         0.2578,         0.2578,       437.3311,         0.0000,       379.9849,         0.0000,       247.7913,         0.0000,     61778.7383, 538976256.0000,         6.9293,         0.0000,         0.2803,
     22,         0.0000,         0.2803,         0.2803,       436.7328,         0.0000,       379.9842,         0.0000,       247.6904,         0.0000,     61778.6016, 538976256.0000,         6.9198,         0.0000,         0.3310,
