          25,        56.4389,        11.4964,        22.7856,        27.3917,        38.5102,         0.9557,       213.6649,         1.1919,         0.2517,        10.1974,         0.2317,       878.2250,      3719.7839,       157.1935,         2.6998,        13.6690,         6.5708,        34.0710,
          26,        59.5048,        10.5175,        22.6615,        27.2709,        42.2709,         0.9900,       213.6128,         1.1863,         0.2571,        10.4343,         0.2405,       897.7137,      3718.5669,       156.3979,         2.7122,        14.1215,         6.5925,        33.8637,
          27,        59.8569,        10.9295,        22.4929,        27.4983,        41.6636,         0.9621,       225.2261,         1.1551,         0.2568,        10.1078,         0.2402,       882.4929,      3735.0066,       155.7369,         2.7436,        14.5663,         6.6994,        33.3036,
          28,        58.9671,        10.3106,        22.8365,        27.5777,        44.4002,         1.0233,       228.4684,         1.1470,         0.2555,         9.6976,         0.2424,       897.1183,      3719.3672,       156.4893,         2.7053,        14.2742,         6.8482,        33.3343,
          29,        58.6263,        11.2430,        23.1089,        27.6936,        43.5854,         1.0110,       217.9277,         1.1631,         0.2632,         9.7839,         0.2423,       890.8575,      3728.2166,       156.0972,         2.7404,        14.8846,         6.8136,        33.6098,
          30,        60.2174,        11.1799,        23.3511,        27.2000,        43.3284,         1.0097,       230.6719,         1.1771,         0.2555,        10.1383,         0.2378,       902.9558,      3747.6763,       156.1524,         2.7675,        14.8091,         6.8146,        33.8330,
          31,        63.9173,        10.6998,        23.4231,        26.7739,        43.8464,         1.0172,       227.0889,         1.1488,         0.2477,         9.8403,         0.2435,       880.5639,      3681.1663,       154.9783,         2.7474,        15.3463,         6.6798,        33.0406,
          32,        67.2263,        10.5365,        23.3313,        27.1876,        42.9020,         1.0170,       238.8223,         1.1677,         0.2439,        10.3005,         0.2396,       899.9448,      3656.0034,       154.2743,         2.6916,        15.6565,         6.8191,        33.8391,
          33,        71.4691,        11.4026,        23.3875,        27.1111,        38.9501,         0.9589,       225.0614,         1.1342,         0.2385,        10.3366,         0.2429,       880.8547,      3740.9641,       154.0851,         2.6378,        15.2374,         6.7543,        33.7077,
          34,        72.0590,        11.4051,        23.3517,        27.4329,        39.9482,         0.9346,       243.4072,         1.1410,         0.2345,        10.3346,         0.2389,       862.8365,      3654.4785,       153.0378,         2.6497,        15.4491,         6.6711,        33.7488,
          35,        70.5586,        11.2917,        23.4126,        27.2718,        39.2333,         0.9349,       239.5703,         1.1244,         0.2440,        10.1248,         0.2332,       848.1125,      3595.9419,       153.5144,         2.6630,        14.8169,         6.5233,        34.2376,
          36,        73.1673,        12.2245,        23.4330,        27.7179,        36.9093,         0.9921,       253.1730,         1.1060,         0.2375,        10.5396,         0.2273,       840.2605,      3621.3022,       152.1929,         2.7318,        14.3028,         6.6638,        34.6828,
          37,        74.9632,        12.4846,        22.9637,        28.0824,        35.9360,         1.0124,       245.6221,         1.1042,         0.2370,        10.2539,         0.2314,       828.6840,      3602.0432,       151.0467,         2.7611,        14.1449,         6.6701,        33.9129,
          38,        78.8595,        12.8183,        22.4839,        28.3925,        35.4970,         1.0122,       230.6059,         1.0715,         0.2375,        10.3292,         0.2274,       808.6730,      3581.1309,       149.5488,         2.7866,        14.2613,         6.5864,        33.5752,
